Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Length (product.metafields.custom.length),Thickness (product.metafields.custom.thickness),Weight (product.metafields.custom.weight),Width (product.metafields.custom.width),Wood Species (product.metafields.custom.wood_species),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
j23745gnc,PAROTA - 134x36x3 Inches - J23745GNC,"<p>Experience the natural beauty of this authentic Parota live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Parota</li>
<li>
<strong>Dimensions:</strong> Length: 134 Inches, Width: 36 Inches, Thickness: 3 Inches</li>
<li>
<strong>Weight:</strong> 227.25 lbs</li>
<li>
<strong>Seating Capacity:</strong> 12+ Person</li>
</ul>",Kovara,Furniture > Table Accessories > Table Tops,Slab,"PAROTA, Seating Capacity: 12+ Person, Thickness: 3 Inches, Type: Slab, Width: 30-38 Inches",true,Title,Default Title,,,,,,,,J23745GNC,103078.004256997,shopify,1,deny,manual,4949.00,7070.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_6c28d56b-fad2-476e-90aa-6ef3d1d0bff0.jpg?v=1764142699,1,"Image of PAROTA - 134x36x3 Inches - J23745GNC - a live edge PAROTA slab, 134 Inches long, 36 Inches wide, and 3 Inches thick.",false,PAROTA - 134x36x3 Inches - J23745GNC,"Authentic live edge slab crafted from PAROTA, measuring approximately 134 Inches long, 36 Inches wide, and 3 Inches thick. Perfect for a custom table or bench.",6910,,,,,,,,,,,134 Inches,3 Inches,227.25 lbs,36 Inches,PAROTA,,,,,,lb,,686.80,active
j23588gap,JATOBA - 232x40x3 Inches - J23588GAP,"<p>Experience the natural beauty of this authentic Jatoba live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Jatoba</li>
<li>
<strong>Dimensions:</strong> Length: 232 Inches, Width: 40 Inches, Thickness: 3 Inches</li>
<li>
<strong>Weight:</strong> 926.4 lbs</li>
<li>
<strong>Seating Capacity:</strong> 12+ Person</li>
</ul>",Kovara,Furniture > Table Accessories > Table Tops,Slab,"JATOBA, Seating Capacity: 12+ Person, Thickness: 3 Inches, Type: Slab, Width: 39-44 Inches",true,Title,Default Title,,,,,,,,J23588GAP,420207.019024023,shopify,1,deny,manual,9459.00,13510.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_8608ee66-3823-4452-a03b-64b8b9eb02ee.jpg?v=1764142700,1,"Image of JATOBA - 232x40x3 Inches - J23588GAP - a live edge JATOBA slab, 232 Inches long, 40 Inches wide, and 3 Inches thick.",false,JATOBA - 232x40x3 Inches - J23588GAP,"Authentic live edge slab crafted from JATOBA, measuring approximately 232 Inches long, 40 Inches wide, and 3 Inches thick. Perfect for a custom table or bench.",6910,,,,,,,,,,,232 Inches,3 Inches,926.4 lbs,40 Inches,JATOBA,,,,,,lb,,1312.40,active
j23389gnc,PAROTA - 260x49x3 Inches - J23389GNC,"<p>Experience the natural beauty of this authentic Parota live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Parota</li>
<li>
<strong>Dimensions:</strong> Length: 260 Inches, Width: 49 Inches, Thickness: 3 Inches</li>
<li>
<strong>Weight:</strong> 596.25 lbs</li>
<li>
<strong>Seating Capacity:</strong> 12+ Person</li>
</ul>",Kovara,Furniture > Tables > Kitchen & Dining Room Tables,Slab,"PAROTA, Seating Capacity: 12+ Person, Thickness: 3 Inches, Type: Slab, Width: 45+ Inches",true,Title,Default Title,,,,,,,,J23389GNC,270453.99702013,shopify,1,deny,manual,13499.00,18550.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_4f4de47e-2e20-428a-bd8f-c2f7bb6baea9.jpg?v=1764142698,1,"Image of PAROTA - 260x49x3 Inches - J23389GNC - a live edge PAROTA slab, 260 Inches long, 49 Inches wide, and 3 Inches thick.",false,PAROTA - 260x49x3 Inches - J23389GNC,"Authentic live edge slab crafted from PAROTA, measuring approximately 260 Inches long, 49 Inches wide, and 3 Inches thick. Perfect for a custom table or bench.",4355,,,,,,,,,,,260 Inches,3 Inches,596.25 lbs,49 Inches,PAROTA,,,,,,lb,,1802.00,active
j23386gnc,PAROTA - 261x46x3 Inches - J23386GNC,"<p>Experience the natural beauty of this authentic Parota live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Parota</li>
<li>
<strong>Dimensions:</strong> Length: 261 Inches, Width: 46 Inches, Thickness: 3 Inches</li>
<li>
<strong>Weight:</strong> 562.5 lbs</li>
<li>
<strong>Seating Capacity:</strong> 12+ Person</li>
</ul>",Kovara,Furniture > Table Accessories > Table Tops,Slab,"PAROTA, Seating Capacity: 12+ Person, Thickness: 3 Inches, Type: Slab, Width: 45+ Inches",true,Title,Default Title,,,,,,,,J23386GNC,255144.982377208,shopify,1,deny,manual,12799.00,17500.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_72788132-931f-43c7-8c97-5c5ea0e435cd.jpg?v=1764142697,1,"Image of PAROTA - 261x46x3 Inches - J23386GNC - a live edge PAROTA slab, 261 Inches long, 46 Inches wide, and 3 Inches thick.",false,PAROTA - 261x46x3 Inches - J23386GNC,"Authentic live edge slab crafted from PAROTA, measuring approximately 261 Inches long, 46 Inches wide, and 3 Inches thick. Perfect for a custom table or bench.",6910,,,,,,,,,,,261 Inches,3 Inches,562.5 lbs,46 Inches,PAROTA,,,,,,lb,,1700.00,active
j22977chi,CHIRICANO - 122x46x3 Inches - J22977CHI,"<p>Experience the natural beauty of this authentic Chiricano live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Chiricano</li>
<li>
<strong>Dimensions:</strong> Length: 122 Inches, Width: 46 Inches, Thickness: 3 Inches</li>
<li>
<strong>Weight:</strong> 253.89 lbs</li>
<li>
<strong>Seating Capacity:</strong> 10-12 Person</li>
</ul>",Kovara,Hardware,Slab,"CHIRICANO, Seating Capacity: 10-12 Person, Thickness: 3 Inches, Type: Slab, Width: 45+ Inches",true,Title,Default Title,,,,,,,,J22977CHI,115162.022508456,shopify,1,deny,manual,5799.00,8190.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download.jpg?v=1764142697,1,"Image of CHIRICANO - 122x46x3 Inches - J22977CHI - a live edge CHIRICANO slab, 122 Inches long, 46 Inches wide, and 3 Inches thick.",false,CHIRICANO - 122x46x3 Inches - J22977CHI,"Authentic live edge slab crafted from CHIRICANO, measuring approximately 122 Inches long, 46 Inches wide, and 3 Inches thick. Perfect for a custom table or bench.",632,,,,new,,,,,,,122 Inches,3 Inches,253.89 lbs,46 Inches,CHIRICANO,,,,,,lb,,795.60,active
hairpin-legs-heavy-duty,Hairpin Legs-Heavy Duty,<p></p>,Urbis Concepts,Furniture > Table Accessories > Table Legs,"","bench legs, counter legs, Dining Legs, Legs",false,Type,"Coffee Height(16"")",,,,,,,,L14-U-1,0.0,shopify,15,deny,manual,120.00,,true,true,,,,,,,,,false,Hairpin Legs-Heavy Duty,"Authentic live edge slab crafted from , measuring approximately  long,  wide, and  thick. Perfect for a custom table or bench.",6911,,,,,,,,,,,,,,,,,,,,,lb,,70.00,draft
hairpin-legs-heavy-duty,,,,,,,,,"Dining Height (28"")",,,,,,,,L14-U-2,0.0,shopify,10,deny,manual,180.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,70.00,
hairpin-legs-heavy-duty,,,,,,,,,"Counter Height (34"")",,,,,,,,L14-U-3,0.0,shopify,15,deny,manual,240.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,70.00,
z-coffee-legs,Z Coffee Legs,<p></p>,Urbis Concepts,Furniture > Table Accessories > Table Legs,"","bench legs, Legs",true,Title,Default Title,,,,,,,,L14-U,0.0,shopify,7,deny,manual,240.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/U-Bases-Main.jpg?v=1761150411,1,"Image of U Bench Legs - a live edge  slab,  long,  wide, and  thick.",false,Z Coffee Legs,"Authentic live edge slab crafted from , measuring approximately  long,  wide, and  thick. Perfect for a custom table or bench.",6911,,,,,,,,,,,,,,,,,,,,,lb,,70.00,active
z-coffee-legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/U-Bench.webp?v=1761150411,2,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
x-coffee-legs,X Coffee Legs,<p></p>,Urbis Concepts,Furniture > Table Accessories > Table Legs,"","bench legs, Legs",true,Title,Default Title,,,,,,,,L14-U,0.0,shopify,7,deny,manual,240.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/U-Bases-Main.jpg?v=1761150411,1,"Image of U Bench Legs - a live edge  slab,  long,  wide, and  thick.",false,X Coffee Legs,"Authentic live edge slab crafted from , measuring approximately  long,  wide, and  thick. Perfect for a custom table or bench.",6911,,,,,,,,,,,,,,,,,,,,,lb,,70.00,active
x-coffee-legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/U-Bench.webp?v=1761150411,2,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
u-coffee-legs,U Coffee Legs,<p></p>,Urbis Concepts,Furniture > Table Accessories > Table Legs,"","bench legs, Legs",true,Title,Default Title,,,,,,,,L14-U,0.0,shopify,4,deny,manual,240.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/U-Bases-Main.jpg?v=1761150411,1,"Image of U Bench Legs - a live edge  slab,  long,  wide, and  thick.",false,U Coffee Legs,"Authentic live edge slab crafted from , measuring approximately  long,  wide, and  thick. Perfect for a custom table or bench.",6911,,,,,,,,,,,,,,,,,,,,,lb,,70.00,active
u-coffee-legs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/U-Bench.webp?v=1761150411,2,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
matchstick-dining-legs-72-small,Matchstick Dining Legs-52 (Small),<p></p>,Urbis Concepts,Furniture > Table Accessories > Table Legs,"","Dining Legs, Legs",true,Title,Default Title,,,,,,,,L28-SPDR70,0.0,shopify,2,deny,manual,1040.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Spider-Dining-Large.jpg?v=1761150406,1,"Image of Spider Dining Legs-100 (Large) - a live edge  slab,  long,  wide, and  thick.",false,Matchstick Dining Legs-52 (Small),"Authentic live edge slab crafted from , measuring approximately  long,  wide, and  thick. Perfect for a custom table or bench.",6911,,,,,,,,,,,,,,,,,,,,,lb,,360.00,active
matchstick-dining-legs-72-small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Spider-Dining-Large.webp?v=1761150406,2,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
matchstick-dining-legs-76-medium,Matchstick Dining Legs-76 (Medium),<p></p>,Urbis Concepts,Furniture > Table Accessories > Table Legs,"","Dining Legs, Legs",true,Title,Default Title,,,,,,,,L28-SPDR70,0.0,shopify,4,deny,manual,1300.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Spider-Dining-Large.jpg?v=1761150406,1,"Image of Spider Dining Legs-100 (Large) - a live edge  slab,  long,  wide, and  thick.",false,Matchstick Dining Legs-76 (Medium),"Authentic live edge slab crafted from , measuring approximately  long,  wide, and  thick. Perfect for a custom table or bench.",6911,,,,,,,,,,,,,,,,,,,,,lb,,360.00,active
matchstick-dining-legs-76-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Spider-Dining-Large.webp?v=1761150406,2,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
matchstick-dining-legs-100-large,Matchstick Dining Legs-100 (Large),<p></p>,Urbis Concepts,Furniture > Table Accessories > Table Legs,"","Dining Legs, Legs",true,Title,Default Title,,,,,,,,L28-SPDR70,0.0,shopify,3,deny,manual,1500.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Spider-Dining-Large.jpg?v=1761150406,1,"Image of Spider Dining Legs-100 (Large) - a live edge  slab,  long,  wide, and  thick.",false,Matchstick Dining Legs-100 (Large),"Authentic live edge slab crafted from , measuring approximately  long,  wide, and  thick. Perfect for a custom table or bench.",6911,,,,,,,,,,,,,,,,,,,,,lb,,360.00,active
matchstick-dining-legs-100-large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Spider-Dining-Large.webp?v=1761150406,2,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
gibson-dining-legs-40-large,Gibson Dining Legs-40 (Large),<p></p>,Urbis Concepts,Furniture > Table Accessories > Table Legs,"","Dining Legs, Legs",true,Title,Default Title,,,,,,,,L28-SPDR70,0.0,shopify,5,deny,manual,1040.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Spider-Dining-Large.jpg?v=1761150406,1,"Image of Spider Dining Legs-100 (Large) - a live edge  slab,  long,  wide, and  thick.",false,Gibson Dining Legs-40 (Large),"Authentic live edge slab crafted from , measuring approximately  long,  wide, and  thick. Perfect for a custom table or bench.",6911,,,,new,,,,,,,,,,,,,,,,,lb,,360.00,active
gibson-dining-legs-40-large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Spider-Dining-Large.webp?v=1761150406,2,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
gibson-dining-legs-30-medium,"Gibson Coffee Legs- 24""",<p></p>,Urbis Concepts,Furniture > Table Accessories > Table Legs,"","Dining Legs, Legs",true,Title,Default Title,,,,,,,,L28-SPDR70,0.0,shopify,8,deny,manual,450.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Spider-Dining-Large.jpg?v=1761150406,1,"Image of Spider Dining Legs-100 (Large) - a live edge  slab,  long,  wide, and  thick.",false,"Gibson Coffee Legs- 24""","Authentic live edge slab crafted from , measuring approximately  long,  wide, and  thick. Perfect for a custom table or bench.",6911,,,,new,,,,,,,,,,,,,,,,,lb,,360.00,active
gibson-dining-legs-30-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Spider-Dining-Large.webp?v=1761150406,2,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
spider-dining-legs-small,Spider Dining Legs-52 (Small),<p></p>,Urbis Concepts,Furniture > Table Accessories > Table Legs,"","Dining Legs, Legs",true,Title,Default Title,,,,,,,,L28-SPDR50,0.0,shopify,2,deny,manual,1040.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Spider-Dining-Medium.jpg?v=1761150405,1,"Image of Spider Dining Legs-76 (Medium) - a live edge  slab,  long,  wide, and  thick.",false,Spider Dining Legs-52 (Small),"Authentic live edge slab crafted from , measuring approximately  long,  wide, and  thick. Perfect for a custom table or bench.",6911,,,,,,,,,,,,,,,,,,,,,lb,,260.00,active
spider-dining-legs-small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Spider-Dining-Medium.webp?v=1761150405,2,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
parota-live-edge-waterfall-coffee-table,Parota Live Edge Waterfall Coffee Table,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Made of Parota wood that we have left natural, the top has tremendous personality given the beautiful color gradations in the woodgrain, which has a textural complexity to it.</span></p>",Urbis Concepts,Furniture > Tables > Accent Tables > Coffee Tables,"","Kiln Dried, Live Edge, Parota Live Edge Waterfall Coffee Table, Table",true,Legs,X Black Legs,,,,,,,,SN-O-DT-L84-1001,0.0,shopify,1,deny,manual,1399.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Gemini_Generated_Image_9pkqib9pkqib9pkq.png?v=1761150430,1,"Image of Parota Live Edge Waterfall Coffee Table - a live edge  slab,  long,  wide, and  thick.",false,Parota Live Edge Waterfall Coffee Table,"Authentic live edge slab crafted from , measuring approximately  long,  wide, and  thick. Perfect for a custom table or bench.",436,,,,new,TRUE,Parota Live Edge Waterfall Coffee Table,$1000 - $2000,,Table,,,,,,,TRUE,,,,,lb,,314.72,active
parota-live-edge-waterfall-coffee-table,,,,,,,,,U Black Legs,,,,,,,,SN-O-DT-L84-1001,0.0,shopify,1,deny,manual,1399.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Gemini_Generated_Image_6ntzm56ntzm56ntz_1.png?v=1761150430,2,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
parota-live-edge-waterfall-coffee-table,,,,,,,,,Z Black Legs,,,,,,,,SN-O-DT-L84-1001,0.0,shopify,1,deny,manual,1399.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Gemini_Generated_Image_2zb4dw2zb4dw2zb4.png?v=1761150431,3,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
parota-live-edge-waterfall-coffee-table,,,,,,,,,T Base,,,,,,,,SN-O-DT-L84-1001,0.0,shopify,1,deny,manual,1199.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Gemini_Generated_Image_f7hmx5f7hmx5f7hm.png?v=1761150432,4,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,lb,,314.72,
parota-live-edge-waterfall-coffee-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/LegOptions8_-12_14956f88-d385-4ec2-96eb-cfc09e13b1cb.png?v=1761150430,5,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
parota-live-edge-coffee-table,Parota Live Edge Coffee Table,"<style type=""text/css""><!--td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}--></style>
<p><span data-sheets-root=""1"">Made of Parota wood that we have left natural, the top has tremendous personality given the beautiful color gradations in the woodgrain, which has a textural complexity to it.</span></p>",Urbis Concepts,Furniture > Tables > Accent Tables > Coffee Tables,"","Kiln Dried, Live Edge, Parota Live Edge Coffee Table, Table",true,Title,Default Title,,,,,,,,SN-O-DT-L84-1001,0.0,shopify,1,deny,manual,1575.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Gemini_Generated_Image_svzxvusvzxvusvzx.png?v=1761150429,1,"Image of Parota Live Edge Coffee Table - a live edge  slab,  long,  wide, and  thick.",false,Parota Live Edge Coffee Table,"Authentic live edge slab crafted from , measuring approximately  long,  wide, and  thick. Perfect for a custom table or bench.",436,,,,new,TRUE,Parota Live Edge Coffee Table,$1000 - $2000,,Table,,,,,,,TRUE,,,,,lb,,314.72,active
parota-live-edge-coffee-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Gemini_Generated_Image_oh02y7oh02y7oh02.png?v=1761150429,2,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
parota-live-edge-coffee-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Gemini_Generated_Image_4y01el4y01el4y01.png?v=1761150429,3,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
parota-live-edge-coffee-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/LegOptions8_-12_48875c68-1c10-4d68-93e0-7624bada4527.png?v=1761150429,4,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ft-parota-live-edge-dining-table,8FT Parota Live Edge Slab,"<p><meta charset=""utf-8"">Our live-edge solid Parota tabletops are unique, handcrafted pieces that add natural warmth and timeless beauty to any decor. Each table is made from durable and sustainable Parota hardwood and showcases stunning wavy patterns and distinctive grain.</p>",Urbis Concepts,Furniture > Tables > Kitchen & Dining Room Tables,"","8FT Parota Live Edge Slab, Kiln Dried, Live Edge, Rectangular Slab",true,Title,Default Title,,,,,,,,,0.0,shopify,65,deny,manual,5600.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Gemini_Generated_Image_m9q0dmm9q0dmm9q0.png?v=1761150427,1,"Image of 8FT Parota Live Edge Slab - a live edge  slab,  long,  wide, and  thick.",false,8FT Parota Live Edge Slab,"Authentic live edge slab crafted from , measuring approximately  long,  wide, and  thick. Perfect for a custom table or bench.",632,,,,new,TRUE,8FT Parota Live Edge Slab,Over $2000,,Rectangular Slab,,,,,,,TRUE,,,,,lb,,,active
8ft-parota-live-edge-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Gemini_Generated_Image_95j7fy95j7fy95j7.png?v=1761150427,2,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ft-parota-live-edge-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Gemini_Generated_Image_gx6mbngx6mbngx6m.png?v=1761150427,3,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ft-parota-live-edge-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/6_GRID_IDEAS_4.png?v=1761150428,4,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ft-parota-live-edge-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/LegOptions5_-7.png?v=1761150427,5,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ft-parota-live-edge-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Gemini_Generated_Image_2sc8mu2sc8mu2sc8.png?v=1761150427,6,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ft-parota-live-edge-dining-table,7FT Live Edge Dining Table,"<p><meta charset=""utf-8"">Our live-edge solid Parota tabletops are unique, handcrafted pieces that add natural warmth and timeless beauty to any decor. Each table is made from durable and sustainable Parota hardwood and showcases stunning wavy patterns and distinctive grain.</p>",Urbis Concepts,Furniture > Tables > Kitchen & Dining Room Tables,"","7FT Live Edge Dining Table, Kiln Dried, Live Edge, Table",true,Title,Default Title,,,,,,,,,0.0,shopify,65,deny,manual,4200.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Gemini_Generated_Image_6cntrt6cntrt6cnt.png?v=1761150426,1,"Image of 7FT Live Edge Dining Table - a live edge  slab,  long,  wide, and  thick.",false,7FT Live Edge Dining Table,"Authentic live edge slab crafted from , measuring approximately  long,  wide, and  thick. Perfect for a custom table or bench.",436,,,,new,TRUE,7FT Live Edge Dining Table,Over $2000,,Table,,,,,,,TRUE,,,,,lb,,,active
7ft-parota-live-edge-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Gemini_Generated_Image_al25oial25oial25.png?v=1761150426,2,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ft-parota-live-edge-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Gemini_Generated_Image_8pdc3w8pdc3w8pdc.png?v=1761150425,3,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ft-parota-live-edge-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Gemini_Generated_Image_vllxodvllxodvllx_1.png?v=1761150425,4,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ft-parota-live-edge-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Gemini_Generated_Image_hhltv1hhltv1hhlt.png?v=1761150426,5,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ft-parota-live-edge-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Gemini_Generated_Image_vllxodvllxodvllx.png?v=1761150425,6,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ft-parota-live-edge-dining-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/Gemini_Generated_Image_ktakp6ktakp6ktak.png?v=1761150425,7,"Image of  - a live edge  slab,  long,  wide, and  thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
